year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,9,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",413.0,91.0,59.0,17.0,14.0,1.0,0.0,37.0,0.0,8123.0,4725.0,1333.0,2037.0,28.0,0.0
2023,9,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1539.0,216.0,45.96,9.63,105.21,0.0,55.2,149.0,6.0,17381.0,2086.0,890.0,9688.0,0.0,4717.0
2023,8,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1576.0,213.0,49.85,13.99,76.24,0.1,72.82,32.0,0.0,21184.0,6213.0,2806.0,5420.0,5.0,6740.0
2023,8,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1220.0,307.0,108.58,16.89,88.99,1.73,90.82,8.0,2.0,27925.0,10897.0,2402.0,4092.0,41.0,10493.0
2023,8,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",372.0,68.0,12.39,3.1,37.77,0.0,14.74,1.0,1.0,2948.0,656.0,140.0,1524.0,0.0,628.0
2023,8,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3466.0,1223.0,385.04,21.57,221.4,2.12,592.87,109.0,3.0,113183.0,39141.0,2478.0,12126.0,148.0,59290.0
2023,8,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2527.0,442.0,160.43,15.88,120.59,1.0,144.1,19.0,3.0,41797.0,21454.0,2364.0,5403.0,27.0,12549.0
2023,8,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,9.0,8.47,0.0,0.0,0.0,0.53,0.0,0.0,280.0,262.0,0.0,0.0,0.0,18.0
2023,8,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",349.0,55.0,26.0,20.0,8.0,1.0,0.0,8.0,0.0,5984.0,3302.0,1902.0,607.0,173.0,0.0
2023,8,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1589.0,263.0,46.8,16.08,124.94,2.66,72.52,28.0,2.0,19027.0,4356.0,1207.0,7039.0,59.0,6366.0
2023,7,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1549.0,320.0,57.5,26.54,145.03,0.0,90.93,206.0,5.0,32982.0,5511.0,4841.0,13643.0,0.0,8987.0
2023,7,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1202.0,415.0,92.07,25.62,215.04,0.51,81.75,46.0,7.0,42811.0,9141.0,2810.0,15598.0,11.0,15251.0
2023,7,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",369.0,135.0,20.43,13.7,73.25,0.0,27.62,1.0,4.0,12555.0,1703.0,1829.0,7363.0,0.0,1660.0
2023,7,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3494.0,1612.0,436.9,26.61,434.12,1.45,712.92,368.0,32.0,201189.0,63384.0,4862.0,40085.0,76.0,92782.0
2023,7,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2583.0,709.0,190.49,31.21,273.34,0.0,213.95,68.0,26.0,64757.0,23478.0,2411.0,19196.0,0.0,19672.0
2023,7,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,12.0,7.93,0.0,0.0,0.0,4.07,0.0,1.0,411.0,307.0,0.0,0.0,0.0,104.0
2023,7,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",355.0,101.0,45.0,33.0,23.0,0.0,0.0,44.0,2.0,12328.0,5187.0,5085.0,2056.0,0.0,0.0
2023,7,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1604.0,353.0,60.65,37.56,181.35,0.0,73.45,196.0,10.0,28866.0,5009.0,5634.0,11974.0,0.0,6249.0
2023,6,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1548.0,223.0,59.78,10.76,95.0,0.0,57.47,132.0,3.0,22255.0,5677.0,1200.0,9865.0,0.0,5513.0
2023,6,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1167.0,362.0,104.78,17.94,138.94,1.0,99.34,24.0,4.0,32260.0,9074.0,2752.0,7737.0,25.0,12672.0
2023,6,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",358.0,137.0,14.4,5.59,87.5,0.47,29.03,0.0,1.0,7465.0,744.0,942.0,4352.0,16.0,1411.0
2023,6,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3532.0,1305.0,360.34,38.69,368.93,4.75,532.3,181.0,12.0,139703.0,40628.0,5297.0,30069.0,229.0,63480.0
2023,6,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2472.0,706.0,238.09,29.13,264.79,3.22,170.76,63.0,6.0,60887.0,24931.0,3736.0,15790.0,253.0,16177.0
2023,6,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",30.0,19.0,16.41,0.0,0.0,0.0,2.59,0.0,0.0,786.0,641.0,0.0,0.0,0.0,145.0
2023,6,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",353.0,79.0,53.0,17.0,9.0,0.0,0.0,21.0,0.0,6661.0,4068.0,1790.0,803.0,0.0,0.0
2023,6,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1561.0,313.0,45.82,21.07,169.45,0.81,75.85,107.0,2.0,23679.0,3384.0,3098.0,10470.0,22.0,6705.0
2023,5,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1755.0,178.0,42.22,4.44,82.97,0.0,48.37,6.0,3.0,8039.0,2387.0,199.0,2515.0,0.0,2938.0
2023,5,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1204.0,232.0,100.87,7.61,68.75,1.0,53.77,4.0,1.0,16048.0,9162.0,491.0,2537.0,64.0,3794.0
2023,5,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",372.0,105.0,22.29,2.37,60.57,1.0,18.77,0.0,0.0,4931.0,1334.0,628.0,1756.0,223.0,990.0
2023,5,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3940.0,1012.0,396.16,20.13,217.79,0.38,377.54,32.0,4.0,77196.0,32373.0,2137.0,9615.0,10.0,33061.0
2023,5,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2555.0,407.0,163.16,11.54,145.13,2.44,84.73,21.0,4.0,26583.0,13114.0,1866.0,4639.0,66.0,6898.0
2023,5,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,22.0,18.63,0.29,0.0,0.6,2.48,0.0,0.0,1143.0,956.0,16.0,0.0,29.0,142.0
2023,5,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",452.0,82.0,66.0,15.0,1.0,0.0,0.0,0.0,0.0,5150.0,4436.0,687.0,27.0,0.0,0.0
2023,5,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1516.0,153.0,40.05,2.22,85.3,1.29,24.14,4.0,2.0,6526.0,2171.0,126.0,2606.0,54.0,1569.0
2023,4,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1766.0,338.0,60.15,8.62,170.73,0.73,97.77,41.0,5.0,26675.0,4838.0,1136.0,13055.0,11.0,7635.0
2023,4,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1162.0,327.0,83.88,5.85,151.31,0.62,85.34,11.0,6.0,32051.0,11281.0,302.0,8609.0,25.0,11834.0
2023,4,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",360.0,77.0,13.79,4.56,46.03,0.8,11.82,2.0,0.0,4458.0,746.0,540.0,2466.0,16.0,690.0
2023,4,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",4067.0,1394.0,456.55,28.38,370.09,5.5,533.48,139.0,11.0,128747.0,43501.0,2860.0,27595.0,235.0,54556.0
2023,4,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2359.0,689.0,209.31,9.14,322.15,0.0,148.4,97.0,9.0,51614.0,18573.0,867.0,18264.0,0.0,13910.0
2023,4,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",30.0,26.0,21.98,0.0,0.0,0.0,4.02,0.0,0.0,1886.0,1628.0,0.0,0.0,0.0,258.0
2023,4,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",419.0,104.0,68.0,27.0,8.0,1.0,0.0,14.0,0.0,8324.0,4538.0,2626.0,1123.0,37.0,0.0
2023,4,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1473.0,241.0,46.84,9.73,114.81,0.18,69.44,54.0,6.0,17265.0,2819.0,1147.0,6835.0,9.0,6455.0
2023,3,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1755.0,288.0,55.43,4.52,147.86,0.0,80.19,18.0,0.0,17888.0,4962.0,432.0,5946.0,0.0,6548.0
2023,3,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1221.0,258.0,91.07,6.01,60.83,1.79,98.32,4.0,4.0,23760.0,10839.0,887.0,2256.0,86.0,9692.0
2023,3,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",372.0,45.0,6.01,4.96,16.18,0.0,17.84,2.0,2.0,2437.0,191.0,694.0,665.0,0.0,887.0
2023,3,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",4372.0,1384.0,468.62,13.55,267.52,6.61,627.69,81.0,8.0,112342.0,42085.0,2056.0,11592.0,245.0,56364.0
2023,3,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2423.0,621.0,202.97,7.94,230.54,0.0,179.55,62.0,3.0,44537.0,21565.0,895.0,9126.0,0.0,12951.0
2023,3,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,15.0,10.27,0.0,0.0,0.0,4.73,0.0,1.0,770.0,504.0,0.0,0.0,0.0,266.0
2023,3,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",451.0,118.0,89.0,27.0,2.0,0.0,0.0,4.0,0.0,7197.0,4849.0,1875.0,473.0,0.0,0.0
2023,3,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1541.0,202.0,41.44,7.35,122.39,0.0,30.82,23.0,1.0,9428.0,2336.0,431.0,4913.0,0.0,1748.0
2023,2,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1604.0,211.0,38.25,9.49,104.65,0.0,58.61,35.0,1.0,13455.0,2957.0,1822.0,4234.0,0.0,4442.0
2023,2,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1101.0,235.0,82.86,5.72,57.88,1.63,86.9,8.0,1.0,17868.0,5998.0,644.0,1930.0,96.0,9200.0
2023,2,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",272.0,46.0,17.41,1.32,13.53,0.0,13.74,4.0,0.0,2607.0,807.0,244.0,457.0,0.0,1099.0
2023,2,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3690.0,909.0,308.2,15.18,176.23,0.36,409.03,64.0,3.0,71991.0,28170.0,1687.0,7649.0,56.0,34429.0
2023,2,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2111.0,496.0,166.2,9.7,189.46,1.0,129.64,17.0,1.0,37223.0,18233.0,963.0,7613.0,81.0,10333.0
2023,2,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",28.0,18.0,15.77,0.59,0.0,0.0,1.64,0.0,0.0,684.0,566.0,19.0,0.0,0.0,99.0
2023,2,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",361.0,84.0,54.0,26.0,4.0,0.0,0.0,9.0,0.0,4252.0,2576.0,1365.0,311.0,0.0,0.0
2023,2,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1403.0,138.0,33.29,3.15,75.81,0.0,25.75,11.0,1.0,6264.0,2621.0,184.0,2130.0,0.0,1329.0
2023,1,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1636.0,464.0,65.2,4.43,257.66,0.2,136.51,20.0,4.0,31803.0,6903.0,488.0,12317.0,19.0,12076.0
2023,1,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1211.0,263.0,67.94,4.56,108.03,4.26,78.21,11.0,2.0,20483.0,7321.0,283.0,5451.0,197.0,7231.0
2023,1,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",268.0,72.0,20.02,0.75,32.17,1.02,18.03,1.0,5.0,3783.0,1183.0,89.0,1541.0,47.0,923.0
2023,1,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3828.0,1037.0,387.82,5.55,319.85,5.47,318.31,27.0,9.0,81621.0,32965.0,770.0,16145.0,284.0,31457.0
2023,1,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2289.0,644.0,188.19,11.47,307.21,0.57,136.56,7.0,5.0,40379.0,14151.0,2159.0,13016.0,45.0,11008.0
2023,1,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,9.0,7.12,0.0,0.0,0.0,1.88,0.0,0.0,601.0,400.0,0.0,0.0,0.0,201.0
2023,1,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",185.0,78.0,56.0,17.0,3.0,2.0,0.0,3.0,0.0,6338.0,4780.0,1278.0,197.0,83.0,0.0
2023,1,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1464.0,275.0,41.53,9.75,182.84,0.0,40.88,18.0,1.0,16852.0,2970.0,959.0,8924.0,0.0,3999.0
2022,12,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1847.0,365.0,84.28,18.82,200.73,1.0,60.16,75.0,0.0,29271.0,9411.0,5021.0,10486.0,49.0,4304.0
2022,12,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1152.0,309.0,93.86,11.01,94.05,0.0,110.08,8.0,2.0,23344.0,8668.0,987.0,4272.0,0.0,9417.0
2022,12,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",366.0,113.0,29.84,5.9,44.32,0.0,32.94,20.0,1.0,5875.0,1632.0,499.0,1925.0,0.0,1819.0
2022,12,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3917.0,1605.0,531.82,10.82,449.14,2.1,611.12,99.0,9.0,125479.0,43749.0,1549.0,21198.0,130.0,58853.0
2022,12,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2237.0,573.0,184.37,17.68,234.69,0.0,136.26,69.0,0.0,39677.0,15406.0,2192.0,11581.0,0.0,10498.0
2022,12,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,14.0,12.38,0.0,0.0,0.0,1.62,0.0,0.0,600.0,500.0,0.0,0.0,0.0,100.0
2022,12,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1417.0,289.0,59.96,12.71,174.31,0.76,41.26,39.0,1.0,15203.0,3217.0,1222.0,8244.0,13.0,2507.0
2022,11,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1986.0,330.0,62.4,7.26,170.59,0.0,89.75,12.0,0.0,21011.0,5226.0,647.0,8479.0,0.0,6659.0
2022,11,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1164.0,246.0,83.08,5.86,77.92,0.06,79.08,4.0,3.0,22146.0,8038.0,506.0,2693.0,2.0,10907.0
2022,11,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",352.0,55.0,12.98,3.49,32.41,0.0,6.11,4.0,0.0,2687.0,716.0,383.0,1009.0,0.0,579.0
2022,11,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",4065.0,1153.0,459.67,13.61,262.81,3.16,413.74,55.0,8.0,83286.0,36600.0,1604.0,11591.0,81.0,33410.0
2022,11,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2227.0,421.0,133.66,5.62,175.3,0.87,105.54,16.0,0.0,26482.0,11567.0,562.0,5658.0,40.0,8655.0
2022,11,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",30.0,17.0,14.64,0.0,0.0,0.0,2.36,0.0,0.0,1045.0,600.0,0.0,0.0,0.0,445.0
2022,11,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1499.0,234.0,49.31,7.13,127.09,0.0,50.47,1.0,0.0,13786.0,3216.0,714.0,6091.0,0.0,3765.0
2022,10,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1958.0,311.0,80.87,12.2,155.44,0.0,62.49,21.0,5.0,23839.0,8307.0,1695.0,7980.0,0.0,5857.0
2022,10,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1273.0,298.0,103.07,4.75,135.01,0.19,54.98,4.0,3.0,21293.0,7075.0,304.0,4348.0,8.0,9558.0
2022,10,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",371.0,104.0,30.51,0.0,63.14,0.0,10.35,1.0,1.0,4641.0,1932.0,0.0,2211.0,0.0,498.0
2022,10,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",4069.0,1100.0,391.94,12.19,409.61,3.35,282.91,50.0,16.0,62133.0,24844.0,1395.0,15877.0,85.0,19932.0
2022,10,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2346.0,559.0,163.43,3.62,279.57,1.0,111.38,12.0,2.0,35522.0,14800.0,201.0,10642.0,23.0,9856.0
2022,10,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,24.0,22.77,0.0,0.0,0.0,1.23,0.0,0.0,849.0,813.0,0.0,0.0,0.0,36.0
2022,10,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",114.0,31.0,10.42,0.0,16.95,0.0,3.63,0.0,1.0,1752.0,817.0,0.0,555.0,0.0,380.0
2022,10,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1602.0,303.0,53.31,8.2,177.85,0.0,63.64,13.0,3.0,15384.0,3240.0,749.0,6576.0,0.0,4819.0
2022,9,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1919.0,235.0,67.52,8.48,98.26,0.0,60.74,27.0,2.0,17174.0,5706.0,629.0,5625.0,0.0,5214.0
2022,9,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1229.0,291.0,94.66,17.59,121.43,0.86,56.46,17.0,4.0,20300.0,8172.0,1114.0,4968.0,34.0,6012.0
2022,9,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",360.0,63.0,20.86,1.89,33.1,0.0,7.15,0.0,8.0,2888.0,1229.0,96.0,1264.0,0.0,299.0
2022,9,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",4081.0,1224.0,433.79,34.88,366.86,7.87,380.61,116.0,13.0,92611.0,37132.0,3171.0,18314.0,345.0,33649.0
2022,9,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2184.0,406.0,134.59,14.86,165.13,1.13,90.29,32.0,8.0,29967.0,15108.0,1108.0,6006.0,109.0,7636.0
2022,9,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",30.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,244.0,244.0,0.0,0.0,0.0,0.0
2022,9,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",120.0,19.0,5.55,0.0,12.8,0.0,0.65,0.0,0.0,1235.0,842.0,0.0,345.0,0.0,48.0
2022,9,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1633.0,220.0,49.34,6.61,117.43,0.0,46.62,31.0,2.0,12660.0,2839.0,713.0,5795.0,0.0,3313.0
2022,8,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",2099.0,356.0,94.71,16.1,155.0,0.0,90.19,173.0,0.0,32296.0,9725.0,2429.0,12537.0,0.0,7605.0
2022,8,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1326.0,365.0,107.08,16.61,153.25,1.22,86.84,63.0,1.0,25189.0,7637.0,1291.0,8623.0,40.0,7598.0
2022,8,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",372.0,87.0,13.8,3.8,57.82,0.0,11.59,0.0,1.0,4801.0,850.0,304.0,3215.0,0.0,432.0
2022,8,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",4086.0,1456.0,465.87,31.63,431.98,7.36,519.16,103.0,2.0,114607.0,36166.0,4976.0,27031.0,372.0,46062.0
2022,8,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2282.0,528.0,152.75,13.32,220.07,0.0,141.87,40.0,8.0,38665.0,15226.0,952.0,10680.0,0.0,11807.0
2022,8,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,15.0,14.32,0.0,0.0,0.0,0.68,0.0,1.0,546.0,510.0,0.0,0.0,0.0,36.0
2022,8,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",124.0,44.0,12.46,0.0,26.01,0.0,5.53,2.0,0.0,2985.0,1555.0,0.0,1038.0,0.0,392.0
2022,8,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1514.0,296.0,78.34,14.86,134.29,1.0,67.51,92.0,1.0,19241.0,5115.0,1409.0,7565.0,22.0,5130.0
2022,7,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",2056.0,339.0,101.78,9.83,131.09,0.0,96.3,164.0,8.0,31737.0,11239.0,672.0,10642.0,0.0,9184.0
2022,7,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1385.0,366.0,124.81,14.06,117.25,0.26,109.62,51.0,5.0,25924.0,10864.0,1151.0,5783.0,37.0,8089.0
2022,7,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",372.0,58.0,17.69,0.0,26.99,0.46,12.86,0.0,2.0,2399.0,705.0,0.0,1011.0,13.0,670.0
2022,7,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",4064.0,1349.0,442.29,31.36,344.49,4.94,525.91,96.0,15.0,114603.0,40584.0,3240.0,20408.0,184.0,50187.0
2022,7,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2318.0,515.0,172.85,10.08,208.49,0.97,122.6,50.0,10.0,41027.0,21033.0,621.0,8859.0,76.0,10438.0
2022,7,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,14.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,515.0,491.0,0.0,0.0,0.0,24.0
2022,7,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",120.0,36.0,12.13,0.0,11.97,0.0,11.9,0.0,0.0,2894.0,1086.0,0.0,667.0,0.0,1141.0
2022,7,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1553.0,374.0,81.12,20.57,170.46,0.0,101.85,72.0,4.0,27536.0,6836.0,1492.0,9438.0,0.0,9770.0
2022,6,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",120.0,19.0,8.03,0.0,8.58,0.0,2.39,4.0,1.0,1324.0,351.0,0.0,704.0,0.0,269.0
2022,6,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1593.0,350.0,103.34,6.3,158.39,0.0,81.97,108.0,2.0,28225.0,9003.0,1394.0,10997.0,0.0,6831.0
2022,6,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1863.0,318.0,80.14,11.74,146.57,0.0,79.54,195.0,0.0,35257.0,9377.0,1665.0,15026.0,0.0,9189.0
2022,6,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1339.0,369.0,136.45,21.07,105.0,0.75,105.72,93.0,6.0,30737.0,12837.0,2066.0,7421.0,74.0,8339.0
2022,6,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",359.0,67.0,20.32,1.85,31.48,0.22,13.14,2.0,3.0,4389.0,1574.0,132.0,2086.0,7.0,590.0
2022,6,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3884.0,1392.0,461.13,29.74,389.16,5.9,506.07,156.0,10.0,140536.0,48046.0,5001.0,34424.0,197.0,52868.0
2022,6,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2283.0,633.0,176.44,17.2,267.76,2.49,169.11,183.0,7.0,59032.0,23075.0,1691.0,16879.0,264.0,17123.0
2022,6,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",30.0,10.0,9.71,0.29,0.0,0.0,0.0,0.0,0.0,471.0,459.0,12.0,0.0,0.0,0.0
2022,5,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1773.0,308.0,72.59,12.69,133.95,0.0,88.76,92.0,8.0,34125.0,9045.0,2603.0,12766.0,0.0,9711.0
2022,5,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1395.0,327.0,100.42,17.36,131.61,2.68,74.93,41.0,8.0,22880.0,8779.0,1601.0,6361.0,161.0,5978.0
2022,5,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",371.0,75.0,19.16,2.3,36.13,0.78,16.63,11.0,2.0,3350.0,931.0,64.0,1374.0,14.0,967.0
2022,5,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3913.0,1177.0,438.39,25.16,310.36,3.73,399.36,104.0,26.0,86778.0,32236.0,3118.0,16429.0,121.0,34874.0
2022,5,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2147.0,523.0,183.81,8.29,194.82,0.46,135.61,115.0,8.0,36161.0,17121.0,534.0,8952.0,40.0,9514.0
2022,5,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,0.0
2022,5,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",123.0,21.0,10.09,0.0,4.7,0.0,6.21,5.0,1.0,1143.0,455.0,0.0,175.0,0.0,513.0
2022,5,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",2027.0,521.0,112.49,16.44,197.76,0.0,194.31,134.0,8.0,42235.0,10795.0,1927.0,12460.0,0.0,17053.0
2022,4,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1598.0,162.0,42.51,5.52,76.84,0.0,37.13,28.0,0.0,14195.0,4776.0,1289.0,4664.0,0.0,3466.0
2022,4,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1359.0,234.0,89.05,4.47,72.69,2.14,65.64,28.0,9.0,22589.0,9846.0,224.0,4883.0,85.0,7551.0
2022,4,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",352.0,73.0,26.95,1.67,21.6,0.0,22.79,19.0,0.0,4339.0,1699.0,112.0,1373.0,0.0,1155.0
2022,4,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3756.0,1346.0,546.79,24.11,159.6,3.32,612.18,363.0,16.0,126319.0,46885.0,4012.0,11156.0,143.0,64123.0
2022,4,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2023.0,434.0,134.61,9.61,146.2,0.0,143.58,35.0,13.0,33650.0,10228.0,1245.0,9318.0,0.0,12859.0
